poiid,station_name,pointx,pointy,ccode,station_score_normalized,trans_lines_normalized,platform_normalized,final_score
9216651721540273317,平良立交,108.382878,22.726252,450100,0.09090909090909105,0.3333333333333333,0.3333333333333333,0.28484848484848485
9216651721540273317,平良立交,108.383758,22.726366,450100,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666
9219187101746381362,冯庄,113.668172,34.720429,410100,0.5625,0.0,0.0,0.1125
9238607951619601385,湖塘,119.948976,31.722367,320400,0.5714285714285714,0.0,0.0,0.11428571428571428
9244565756738766995,小东门,114.318535,30.545011,420100,0.8125,0.0,0.0,0.1625
9330269198122345408,孟家屯,125.261853,43.851168,220100,0.6875,0.0,0.0,0.1375
9334449068268455813,马滩,103.727294,36.08287,620100,0.4444444444444444,0.0,0.0,0.08888888888888889
9335093117018972348,凤凰路,114.060246,30.563467,420100,0.2222222222222221,0.0,0.0,0.044444444444444425
9343628735874744551,光明路,121.117187,31.296212,310000,0.05882352941176472,0.0,0.0,0.011764705882352944
9345574106739727417,市博物馆,108.376129,22.77496,450100,0.4545454545454546,0.0,0.0,0.09090909090909093
9348703192030490217,枯桃,120.48716,36.147976,370200,0.5,0.0,0.0,0.1
9371668737747167240,北港路,120.65656,31.269904,320500,0.9444444444444444,0.0,0.0,0.18888888888888888
9381774670879723543,南油西,113.918256,22.509167,440300,0.2666666666666666,0.0,0.0,0.05333333333333332
9385287398374388783,黄水,103.891276,30.51899,510100,1.0,0.0,0.0,0.2
9391756198109340149,新河街,114.317197,30.562603,420100,0.9375,0.0,0.0,0.1875
9395112104950650993,温泉东,120.702893,36.444452,370200,0.30000000000000004,0.0,0.0,0.06000000000000001
9405186981813504027,窦桥湾,117.352291,31.88498,340100,0.4375,0.0,0.0,0.08750000000000001
9409572375307294914,世纪大道,120.002521,35.84988,370200,1.0,0.0,0.0,0.2
9416720504243442612,天竺山,117.936854,24.578677,350200,0.0,0.0,0.0,0.0
9419784905883410284,九龙,114.166516,22.302259,810000,0.8333333333333335,0.3333333333333333,0.0,0.3666666666666667
9425697553789586169,棠东,113.389752,23.130913,440100,0.19999999999999996,0.0,0.0,0.039999999999999994
9459054772042004461,利东,114.161046,22.239594,810000,0.5,0.0,0.0,0.1
9469575483762241010,大学城,116.803756,36.552342,370100,0.5999999999999999,0.0,0.0,0.11999999999999998
9478425359452193940,新桥,119.954462,31.863086,320400,0.2142857142857142,0.0,0.0,0.042857142857142844
9482479750709513733,三工,87.534737,43.910363,650100,0.30000000000000004,0.0,0.0,0.06000000000000001
9493237844183838937,梅江道,117.225587,39.068784,120000,0.368421052631579,0.0,0.0,0.0736842105263158
9531334573920863614,东坡路,104.007922,30.660957,510100,0.6000000000000001,0.0,0.0,0.12000000000000002
9557636812579978479,渝北广场,106.629945,29.718573,500000,0.5454545454545456,0.0,0.0,0.10909090909090913
9566251789284169962,柘塘,118.9378,31.756813,320100,0.25,0.0,0.0,0.05
9586027074156963988,圭塘,113.029382,28.156253,430100,0.625,0.3333333333333333,0.3333333333333333,0.39166666666666666
9586027074156963988,圭塘,113.031062,28.157512,430100,0.5,0.3333333333333333,0.3333333333333333,0.3666666666666667
9587572545733041532,狮子山,120.548745,31.293824,320500,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.35555555555555557
9587572545733041532,狮子山,120.548756,31.293819,320500,0.36363636363636354,0.3333333333333333,0.3333333333333333,0.33939393939393936
9592672196190404222,北郊中学,119.967511,31.854094,320400,0.357142857142857,0.0,0.0,0.0714285714285714
9649880878908154108,工大翡翠湖校区,117.205064,31.765351,340100,0.125,0.0,0.0,0.025
9658178088290625981,齐礼阎,113.629832,34.720235,410100,0.375,0.0,0.0,0.07500000000000001
9659093187362834760,哈尔滨南站,126.621742,45.669913,230100,0.4545454545454546,0.0,0.0,0.09090909090909093
9685708678954800888,永叔路,115.905319,28.666752,360100,0.3076923076923077,0.0,0.0,0.06153846153846154
9699694135569468716,杜家坪,113.093774,28.141511,430100,0.0,0.0,0.0,0.0
9726927730025925622,永中,120.827866,27.908457,330300,0.625,0.0,0.0,0.125
9764835517553207601,臧村,120.732571,36.46799,370200,0.10000000000000009,0.0,0.0,0.020000000000000018
9792676674789205144,元朔路,108.929697,34.367163,610100,0.0714285714285714,0.0,0.0,0.01428571428571428
9793774748311856778,体育中心,117.172459,39.074759,120000,0.3076923076923077,0.0,0.0,0.06153846153846154
9804908790213674083,浦沿,120.153844,30.158745,330100,0.0,0.0,0.0,0.0
9838010258955817094,黑石子,106.620971,29.624683,500000,0.4545454545454546,0.0,0.0,0.09090909090909093
9857093857174910023,张村,120.485418,36.141394,370200,0.3999999999999999,0.3333333333333333,0.3333333333333333,0.3466666666666667
9857093857174910023,张村,120.485897,36.140437,370200,0.5833333333333333,0.3333333333333333,0.3333333333333333,0.3833333333333333
9870680058221646432,文景路,108.93667,34.34094,610100,0.2857142857142856,0.0,0.0,0.05714285714285712
9899387939985190898,汇金路,121.15182,31.16123,310000,0.8333333333333335,0.0,0.0,0.1666666666666667
9905707068952807090,石硖尾,114.173687,22.329118,810000,0.625,0.0,0.0,0.125
9919485260979372777,鲤鱼池,106.550154,29.573906,500000,0.36363636363636376,0.3333333333333333,0.3333333333333333,0.3393939393939394
9919485260979372777,鲤鱼池,106.55131,29.572897,500000,0.7857142857142856,0.3333333333333333,0.3333333333333333,0.4238095238095238
9943658138867517278,集美学村,118.092314,24.5639,350200,0.909090909090909,0.0,0.0,0.1818181818181818
9948778445062486753,金龙湖,117.290247,34.262676,320300,0.125,0.0,0.0,0.025
9953438412204580689,新疆大学,87.614055,43.769619,650100,0.10000000000000009,0.0,0.0,0.020000000000000018
9968869335534234572,诸光路,121.293037,31.191671,310000,0.16666666666666674,0.0,0.0,0.03333333333333335
9980492864080012870,湖工大,114.313339,30.4836,420100,0.5625,0.0,0.0,0.1125
9982906513109845840,解放南路,117.234066,39.040868,120000,0.1578947368421053,0.0,0.0,0.03157894736842106
10003002246460891721,石门,116.641127,40.129787,110000,0.22222222222222232,0.0,0.0,0.04444444444444447
10003002990858570561,十里河,116.457737,39.866265,110000,1.0,0.6666666666666667,0.6666666666666667,0.7333333333333334
10003002990858570561,十里河,116.459076,39.865694,110000,1.0,0.6666666666666667,0.6666666666666667,0.7333333333333334
10003002990858570561,十里河,116.460592,39.864922,110000,0.0,0.6666666666666667,0.6666666666666667,0.5333333333333334
10003003290536971741,东湖渠,116.467398,40.010633,110000,0.11764705882352944,0.0,0.0,0.02352941176470589
10003004665106055601,西钓鱼台,116.29806,39.923492,110000,0.2272727272727273,0.0,0.0,0.04545454545454546
10003010512466670091,沙河高教园,116.280412,40.164987,110000,0.6666666666666665,0.0,0.0,0.1333333333333333
10003019650120743281,前门,116.397957,39.900126,110000,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.4444444444444444
10003019650120743281,前门,116.400076,39.899136,110000,0.7647058823529411,0.3333333333333333,0.3333333333333333,0.4196078431372549
10003023429470085391,北苑路北,116.41814,40.030587,110000,0.4545454545454546,0.0,0.0,0.09090909090909093
10003040790897055521,丰台南路,116.296748,39.840438,110000,0.5,0.3333333333333333,0.3333333333333333,0.3666666666666667
10003040790897055521,丰台南路,116.296754,39.840405,110000,0.23076923076923062,0.3333333333333333,0.3333333333333333,0.3128205128205128
10003045970596632011,大红门,116.399115,39.845394,110000,0.7727272727272729,0.3333333333333333,0.3333333333333333,0.42121212121212126
10003045970596632011,大红门,116.40066,39.84555,110000,0.4117647058823528,0.3333333333333333,0.3333333333333333,0.34901960784313724
10003047948194326771,肖村,116.448383,39.834213,110000,0.16666666666666674,0.0,0.0,0.03333333333333335
10003052217418459421,金台路,116.478158,39.923673,110000,0.6470588235294117,0.3333333333333333,0.3333333333333333,0.396078431372549
10003052217418459421,金台路,116.478422,39.922939,110000,0.8235294117647058,0.3333333333333333,0.3333333333333333,0.43137254901960786
10003056618106232431,角门西,116.371142,39.845924,110000,1.3877005347593583,0.3333333333333333,0.0,0.47754010695187166
10003057350884413701,枣营,116.474947,39.944135,110000,0.5294117647058822,0.0,0.0,0.10588235294117646
10003058229463977791,方庄,116.440266,39.865865,110000,1.0,0.0,0.0,0.2
10003058656495362331,屯佃,116.215831,40.068448,110000,0.23076923076923062,0.0,0.0,0.04615384615384613
10003062530996597171,永丰,116.23862,40.071915,110000,0.3076923076923077,0.0,0.0,0.06153846153846154
10003070082619678291,良乡大学城北,116.183428,39.729917,110000,0.7142857142857144,0.0,0.0,0.14285714285714288
10003073710091981801,崇文门,116.417185,39.90104,110000,1.0,0.3333333333333333,0.3333333333333333,0.4666666666666667
10003073710091981801,崇文门,116.418525,39.901031,110000,0.4545454545454546,0.3333333333333333,0.3333333333333333,0.3575757575757576
10003089272931621901,焦化厂,116.537201,39.855514,110000,0.6428571428571428,0.0,0.0,0.12857142857142856
10003090998967307761,白堆子,116.32574,39.923865,110000,0.3333333333333335,0.0,0.0,0.0666666666666667
10003104846924770081,褡裢坡,116.563875,39.924024,110000,0.6470588235294117,0.0,0.0,0.12941176470588234
10003105637968960351,北宫门,116.277648,40.002369,110000,0.05882352941176472,0.0,0.0,0.011764705882352944
10003106205866022921,黄村火车站,116.332697,39.722962,110000,0.17647058823529416,0.0,0.0,0.03529411764705883
10003110818118327951,莲花桥,116.310309,39.897811,110000,0.31818181818181834,0.0,0.0,0.06363636363636367
10003113609712686311,2号航站楼,116.592841,40.079269,110000,0.0,0.0,0.0,0.0
10003120875725820341,宣武门,116.374371,39.899781,110000,1.6666666666666663,0.3333333333333333,0.0,0.5333333333333332
10003124888191268731,北土城,116.394177,39.977574,110000,0.7058823529411764,0.3333333333333333,0.3333333333333333,0.40784313725490196
10003124888191268731,北土城,116.394179,39.976901,110000,0.36363636363636376,0.3333333333333333,0.3333333333333333,0.3393939393939394
10003132061733855891,王府井,116.411438,39.909373,110000,0.8235294117647058,0.0,0.0,0.16470588235294117
10003132768686861091,劲松,116.461338,39.884397,110000,0.9545454545454546,0.0,0.0,0.19090909090909092
10003136546895129871,次渠,116.591507,39.803505,110000,0.5,0.3333333333333333,0.0,0.3
10003136915642918751,常营,116.599688,39.925694,110000,0.5294117647058822,0.0,0.0,0.10588235294117646
10003141807645982501,永泰庄,116.354595,40.037728,110000,0.4117647058823528,0.0,0.0,0.08235294117647057
10003142350369797181,鼓楼大街,116.393779,39.948975,110000,0.11111111111111094,0.3333333333333333,0.3333333333333333,0.28888888888888886
10003142350369797181,鼓楼大街,116.393914,39.947616,110000,0.8823529411764706,0.3333333333333333,0.3333333333333333,0.44313725490196076
10003160800882967301,广渠门内,116.433925,39.893676,110000,0.6428571428571428,0.0,0.0,0.12857142857142856
10003162178598447041,公主坟,116.309866,39.907481,110000,0.27272727272727293,0.0,0.0,0.05454545454545459
10003164371392060191,刘家窑,116.422126,39.857513,110000,0.09090909090909105,0.0,0.0,0.018181818181818212
10003164437440933711,来广营,116.467012,40.020599,110000,0.05882352941176472,0.0,0.0,0.011764705882352944
10003179741605198291,永定门外,116.399356,39.867471,110000,0.8235294117647058,0.3333333333333333,0.3333333333333333,0.43137254901960786
10003179741605198291,永定门外,116.399383,39.866401,110000,0.588235294117647,0.3333333333333333,0.3333333333333333,0.38431372549019605
10003188659341277471,和平里北街,116.41852,39.958734,110000,0.9090909090909092,0.0,0.0,0.18181818181818185
10003189543520880041,广渠门外,116.448959,39.893644,110000,0.7142857142857142,0.0,0.0,0.14285714285714285
10003197919390033691,北苑,116.434523,40.043021,110000,0.625,0.0,0.0,0.125
10003198520677855471,建国门,116.435785,39.908596,110000,0.7777777777777777,0.0,0.0,0.15555555555555556
10003198904529157651,亦庄桥,116.480309,39.802999,110000,0.6666666666666667,0.0,0.0,0.13333333333333336
10003205345357739731,张自忠路,116.417165,39.93367,110000,0.8181818181818183,0.0,0.0,0.1636363636363637
10003214416543691501,十里堡,116.502033,39.923073,110000,0.7647058823529411,0.0,0.0,0.15294117647058825
10003214567048842201,生物医药基地,116.321661,39.686524,110000,0.05882352941176472,0.0,0.0,0.011764705882352944
10003216407161387311,永丰南,116.248194,40.06558,110000,0.3846153846153846,0.0,0.0,0.07692307692307693
10003221298571445611,车道沟,116.293896,39.947908,110000,0.13636363636363646,0.0,0.3333333333333333,0.09393939393939396
10003223556499011861,安德里北街,116.395157,39.957248,110000,0.8235294117647058,0.0,0.0,0.16470588235294117
10003224937033670601,宋家庄,116.428368,39.845844,110000,0.8636363636363638,0.6666666666666667,0.3333333333333333,0.6393939393939394
10003224937033670601,宋家庄,116.428379,39.844976,110000,0.0,0.6666666666666667,0.3333333333333333,0.4666666666666667
10003238677082540661,马泉营,116.503492,40.033726,110000,0.8888888888888891,0.0,0.0,0.1777777777777778
10003238789618024461,牡丹园,116.369918,39.976598,110000,0.27272727272727293,0.3333333333333333,0.3333333333333333,0.3212121212121213
10003238789618024461,牡丹园,116.369923,39.977626,110000,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666
10003241366324826041,五道口,116.337758,39.992895,110000,0.375,0.0,0.0,0.07500000000000001
10003242918015207751,南楼梓庄,116.501238,39.874797,110000,0.9285714285714284,0.0,0.0,0.1857142857142857
10003243053178448881,慈寿寺,116.293934,39.932666,110000,0.4117647058823528,0.3333333333333333,0.3333333333333333,0.34901960784313724
10003243053178448881,慈寿寺,116.29542,39.933193,110000,0.18181818181818188,0.3333333333333333,0.3333333333333333,0.30303030303030304
10003245959383015931,上地,116.320205,40.032981,110000,0.5,0.0,0.0,0.1
10003247666398719891,白石桥南,116.324608,39.932444,110000,0.5294117647058822,0.3333333333333333,0.3333333333333333,0.37254901960784315
10003247666398719891,白石桥南,116.325678,39.933129,110000,0.16666666666666674,0.3333333333333333,0.3333333333333333,0.3
10003247917358040961,昌平东关,116.261985,40.221763,110000,0.33333333333333326,0.0,0.0,0.06666666666666665
10003248152200080151,后沙峪,116.564255,40.114167,110000,0.4444444444444444,0.0,0.0,0.08888888888888889
10003250060688894511,森林公园南门,116.392601,40.009986,110000,0.5294117647058822,0.0,0.0,0.10588235294117646
10003250108613164461,军事博物馆,116.321411,39.90744,110000,0.5,0.0,0.0,0.1
10003254213815803521,虎坊桥,116.384661,39.889457,110000,0.3571428571428572,0.0,0.0,0.07142857142857144
10003257220321192881,北安河,116.130308,40.068059,110000,0.0,0.0,0.0,0.0
10003257516745403481,呼家楼,116.461618,39.923333,110000,1.6550802139037435,0.3333333333333333,0.0,0.5310160427807487
10003261182690488341,昌平西山口,116.195387,40.244636,110000,0.0,0.0,0.0,0.0
10003261612468380901,天通苑,116.412878,40.07524,110000,0.09090909090909105,0.0,0.0,0.018181818181818212
10003265531626903101,立水桥南,116.414475,40.041961,110000,0.36363636363636376,0.0,0.0,0.07272727272727275
10003274967845882321,西北旺,116.257994,40.04871,110000,0.46153846153846145,0.0,0.0,0.0923076923076923
10003275008965353891,惠新西街南口,116.417549,39.977124,110000,1.181818181818182,0.3333333333333333,0.0,0.4363636363636364
10003278128209499261,丰台东大街,116.293804,39.855101,110000,0.6666666666666667,0.0,0.0,0.13333333333333336
10003280054205381971,六道口,116.3527,40.000991,110000,0.11111111111111116,0.3333333333333333,0.3333333333333333,0.2888888888888889
10003280054205381971,六道口,116.352751,40.000027,110000,0.2222222222222221,0.3333333333333333,0.3333333333333333,0.3111111111111111
10003280417840157341,亦庄文化园,116.490646,39.806871,110000,0.8333333333333333,0.0,0.0,0.16666666666666666
10003286577947175031,回龙观,116.336104,40.070788,110000,1.0,0.0,0.0,0.2
10003287981010664651,天坛东门,116.420843,39.882562,110000,0.27272727272727293,0.0,0.0,0.05454545454545459
10003289817566982081,金台夕照,116.461661,39.916811,110000,0.8181818181818183,0.0,0.0,0.1636363636363637
10003299687385802491,黄村西大街,116.332482,39.731679,110000,0.23529411764705888,0.0,0.0,0.04705882352941178
10003307110411168011,马连洼,116.272538,40.032638,110000,0.5384615384615385,0.0,0.0,0.10769230769230771
10003319391884335631,长春桥,116.294091,39.958485,110000,0.09090909090909105,0.0,0.0,0.018181818181818212
10003321356766041651,安河桥北,116.26999,40.012317,110000,0.0,0.0,0.0,0.0
10003321677773080501,霍营,116.360161,40.072019,110000,0.23529411764705888,0.3333333333333333,0.3333333333333333,0.3137254901960784
10003321677773080501,霍营,116.360676,40.07067,110000,0.875,0.3333333333333333,0.3333333333333333,0.44166666666666665
10003329826336449701,经海路,116.562409,39.783662,110000,0.5,0.0,0.0,0.1
10003330163765173611,俸伯,116.684745,40.13256,110000,0.0,0.0,0.0,0.0
10003337778150042571,生命科学园,116.294155,40.094805,110000,0.8888888888888888,0.0,0.0,0.17777777777777778
10003342491908609871,九龙山,116.477496,39.89372,110000,0.8235294117647058,0.3333333333333333,0.3333333333333333,0.43137254901960786
10003342491908609871,九龙山,116.47869,39.893221,110000,0.8571428571428572,0.3333333333333333,0.3333333333333333,0.4380952380952381
10003346172955657271,木樨地,116.33386,39.909321,110000,0.6923076923076923,0.0,0.0,0.13846153846153847
10003354228886206221,稻香湖路,116.188236,40.068967,110000,0.15384615384615374,0.0,0.0,0.03076923076923075
10003358585167991581,马家堡,116.371351,39.853073,110000,0.7647058823529411,0.0,0.0,0.15294117647058825
10003364789377777091,良乡大学城西,116.156283,39.723157,110000,0.4285714285714286,0.0,0.0,0.08571428571428573
10003367007931803831,灯市口,116.417785,39.917106,110000,0.6363636363636365,0.0,0.0,0.1272727272727273
10003368293317199061,育新,116.347128,40.06023,110000,0.2941176470588236,0.0,0.0,0.05882352941176472
10003370928955861811,十三陵景区,116.207639,40.240197,110000,0.11111111111111094,0.0,0.0,0.02222222222222219
10003386698460041011,长阳,116.212676,39.763851,110000,1.0,0.0,0.0,0.2
10003391347053436081,花梨坎,116.557611,40.084418,110000,0.5555555555555556,0.0,0.0,0.11111111111111112
10003394936153892601,大屯路东,116.417336,40.003934,110000,0.5454545454545456,0.3333333333333333,0.3333333333333333,0.3757575757575758
10003394936153892601,大屯路东,116.418544,40.003126,110000,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.37777777777777777
10003395469132719011,3号航站楼,116.615526,40.052981,110000,0.5,0.0,0.0,0.1
10003396370066041841,圆明园,116.310195,39.99966,110000,0.17647058823529416,0.0,0.0,0.03529411764705883
10003397433846040071,长椿街,116.36344,39.899426,110000,0.5555555555555554,0.0,0.0,0.11111111111111108
10003397955595784461,东单,116.418504,39.908366,110000,0.5454545454545456,0.0,0.0,0.10909090909090913
10003399412167060101,安定门,116.408266,39.949185,110000,0.2222222222222221,0.0,0.0,0.044444444444444425
10003409833293754011,天通苑南,116.412688,40.066499,110000,0.18181818181818188,0.0,0.0,0.036363636363636376
10003432621287984351,同济南路,116.539895,39.772931,110000,0.6666666666666667,0.0,0.0,0.13333333333333336
10003434094863765931,团结湖,116.461744,39.933722,110000,0.7272727272727275,0.0,0.0,0.1454545454545455
10003436076967250931,景泰,116.411074,39.865194,110000,0.8823529411764706,0.0,0.0,0.17647058823529413
10003436591665125601,科怡路,116.297432,39.832477,110000,0.3333333333333335,0.0,0.0,0.0666666666666667
10003443639928638601,国贸,116.461848,39.909066,110000,0.8636363636363638,0.0,0.0,0.17272727272727276
10003449402906310971,沙河,116.28865,40.148515,110000,0.7777777777777777,0.0,0.0,0.15555555555555556
10003463080819412581,七里庄,116.293952,39.866069,110000,0.2941176470588234,0.3333333333333333,0.3333333333333333,0.3254901960784313
10003463080819412581,七里庄,116.294349,39.866881,110000,0.8333333333333335,0.3333333333333333,0.3333333333333333,0.43333333333333335
10003497310558821161,大郊亭,116.48799,39.893157,110000,0.9285714285714284,0.0,0.0,0.1857142857142857
10003497410702796431,东四,116.416178,39.924355,110000,0.9411764705882353,0.3333333333333333,0.3333333333333333,0.4549019607843137
10003497410702796431,东四,116.417488,39.924367,110000,0.7272727272727275,0.3333333333333333,0.3333333333333333,0.41212121212121217
10003500549255739121,安华桥,116.394062,39.968655,110000,0.7647058823529411,0.0,0.0,0.15294117647058825
10003504662925677231,什刹海,116.396173,39.937568,110000,0.9411764705882353,0.0,0.0,0.18823529411764706
10003508740424910641,潘家园,116.461089,39.875342,110000,1.0,0.0,0.0,0.2
10003515602075289001,回龙观东大街,116.363233,40.08112,110000,0.17647058823529416,0.0,0.0,0.03529411764705883
10003515827203247261,阜通,116.471722,39.991711,110000,0.23529411764705888,0.0,0.0,0.04705882352941178
10003519965879320911,郝家府,116.717636,39.903221,110000,0.11764705882352944,0.0,0.0,0.02352941176470589
10003521040490583681,惠新西街北口,116.417062,39.987902,110000,0.6363636363636365,0.0,0.0,0.1272727272727273
10003523025292840511,北邵洼,116.281858,40.221963,110000,0.4444444444444442,0.0,0.0,0.08888888888888885
10003524313706602611,清源路,116.3325,39.742719,110000,0.2941176470588236,0.0,0.0,0.05882352941176472
10003524399747561861,苏庄,116.124967,39.723278,110000,0.1428571428571428,0.0,0.0,0.02857142857142856
10003524561678841451,草桥,116.348707,39.846913,110000,0.5,0.6666666666666667,0.6666666666666667,0.6333333333333334
10003524561678841451,草桥,116.348717,39.846915,110000,0.0,0.6666666666666667,0.6666666666666667,0.5333333333333334
10003524561678841451,草桥,116.351382,39.845865,110000,0.6363636363636365,0.6666666666666667,0.6666666666666667,0.6606060606060608
10003525015590160701,角门东,116.385652,39.845149,110000,0.7272727272727275,0.0,0.0,0.1454545454545455
10003533238204586081,将台,116.490109,39.971125,110000,0.4117647058823528,0.0,0.0,0.08235294117647057
10003545743757911841,西小口,116.351584,40.046885,110000,0.3529411764705881,0.0,0.0,0.07058823529411762
10003551999399058521,海淀五路居,116.276379,39.932463,110000,0.3529411764705881,0.0,0.0,0.07058823529411762
10003555170833008281,和平门,116.384196,39.900081,110000,0.7777777777777777,0.0,0.0,0.15555555555555556
10003557081447698891,次渠南,116.58133,39.795105,110000,0.33333333333333326,0.0,0.0,0.06666666666666665
10003561295191472401,北京大学东门,116.315847,39.992189,110000,0.23529411764705888,0.0,0.0,0.04705882352941178
10003563566778054031,珠市口,116.398377,39.890479,110000,0.7058823529411764,0.3333333333333333,0.3333333333333333,0.40784313725490196
10003563566778054031,珠市口,116.398393,39.891335,110000,0.4285714285714286,0.3333333333333333,0.3333333333333333,0.3523809523809524
10003572665412276801,复兴门,116.356832,39.907282,110000,0.4444444444444442,0.0,0.0,0.08888888888888885
10003575148129535221,丰台科技园,116.297182,39.825248,110000,0.16666666666666674,0.0,0.0,0.03333333333333335
10003578135668256731,青年路,116.517327,39.923037,110000,0.7058823529411764,0.0,0.0,0.1411764705882353
10003590043342312361,东大桥,116.451765,39.923091,110000,0.9411764705882353,0.0,0.0,0.18823529411764706
10003605085434007661,安贞门,116.405962,39.97705,110000,0.40909090909090917,0.0,0.0,0.08181818181818185
10003613156793923321,温阳路,116.161371,40.068536,110000,0.07692307692307687,0.0,0.0,0.015384615384615375
10003619082579300651,湾子,116.327694,39.890104,110000,0.0714285714285714,0.0,0.0,0.01428571428571428
10003621102616803291,荣昌东街,116.521758,39.782784,110000,0.8333333333333333,0.0,0.0,0.16666666666666666
10003622400999414681,北新桥,116.415848,39.940977,110000,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666
10003622400999414681,北新桥,116.416902,39.940799,110000,0.9090909090909092,0.3333333333333333,0.3333333333333333,0.4484848484848485
10003632844086561251,良乡南关,116.140786,39.723276,110000,0.2857142857142858,0.0,0.0,0.05714285714285716
10003642032702755371,北工大西门,116.477336,39.875408,110000,0.9411764705882351,0.0,0.0,0.18823529411764703
10003646994923648111,平安里,116.368099,39.933269,110000,0.75,0.6666666666666667,0.6666666666666667,0.6833333333333335
10003646994923648111,平安里,116.370886,39.932563,110000,0.7647058823529411,0.6666666666666667,0.6666666666666667,0.6862745098039217
10003646994923648111,平安里,116.372883,39.933906,110000,0.7647058823529411,0.6666666666666667,0.6666666666666667,0.6862745098039217
10003652968270565711,望京南,116.481634,39.984629,110000,0.2941176470588234,0.0,0.0,0.05882352941176468
10003657777796568311,雍和宫,116.416454,39.948557,110000,1.0,0.3333333333333333,0.3333333333333333,0.4666666666666667
10003657777796568311,雍和宫,116.417608,39.949355,110000,0.33333333333333326,0.3333333333333333,0.3333333333333333,0.3333333333333333
10003674708782644501,篱笆房,116.189428,39.760738,110000,1.0,0.0,0.0,0.2
10003675995264111731,望京西,116.447376,39.995096,110000,0.5,0.3333333333333333,0.3333333333333333,0.3666666666666667
10003675995264111731,望京西,116.449885,39.99572,110000,0.7777777777777779,0.3333333333333333,0.3333333333333333,0.4222222222222223
10003685453940029661,国展,116.555146,40.070104,110000,0.6666666666666667,0.0,0.0,0.13333333333333336
10003688608525786271,魏公村,116.323229,39.957901,110000,0.47058823529411753,0.0,0.0,0.09411764705882351
10003703182528042171,农业展览馆,116.462575,39.94134,110000,0.6818181818181819,0.0,0.0,0.13636363636363638
10003703372420137831,崔各庄,116.49294,40.022188,110000,1.0000000000000002,0.0,0.0,0.20000000000000007
10003706036765586401,芍药居,116.435906,39.977641,110000,0.375,0.3333333333333333,0.3333333333333333,0.3416666666666667
10003706036765586401,芍药居,116.437654,39.97701,110000,0.5000000000000002,0.3333333333333333,0.3333333333333333,0.3666666666666667
10003706990100006251,潞城,116.747511,39.902848,110000,0.0,0.0,0.0,0.0
10003708029127902731,大望路,116.477921,39.90959,110000,0.7647058823529411,0.0,0.0,0.15294117647058825
10003715459969794971,石榴庄,116.414026,39.845837,110000,0.8181818181818183,0.0,0.0,0.1636363636363637
10003718979712036741,化工,116.503524,39.887434,110000,1.0,0.0,0.0,0.2
10003724934708243231,林萃桥,116.373002,40.022055,110000,0.47058823529411753,0.0,0.0,0.09411764705882351
10003735831834266191,北运河西,116.688313,39.903037,110000,0.23529411764705888,0.0,0.0,0.04705882352941178
10003746667439287181,清华东路西口,116.339698,40.000652,110000,0.0,0.0,0.0,0.0
10003753377529251591,南锣鼓巷,116.402985,39.933013,110000,0.8823529411764706,0.3333333333333333,0.3333333333333333,0.44313725490196076
10003753377529251591,南锣鼓巷,116.404032,39.9338,110000,0.9999999999999998,0.3333333333333333,0.3333333333333333,0.4666666666666666
10003757779760214081,西局,116.303568,39.86669,110000,0.3529411764705881,0.3333333333333333,0.3333333333333333,0.3372549019607843
10003757779760214081,西局,116.303856,39.865907,110000,0.40909090909090917,0.3333333333333333,0.3333333333333333,0.3484848484848485
10003764810492313501,泥洼,116.304207,39.858586,110000,0.4545454545454546,0.0,0.0,0.09090909090909093
10003772566100612231,良乡大学城,116.176499,39.723247,110000,0.5714285714285714,0.0,0.0,0.11428571428571428
10003775657198718511,荣京东街,116.513352,39.793188,110000,0.9999999999999998,0.0,0.0,0.19999999999999996
10003780597906638831,顺义,116.657033,40.129904,110000,0.11111111111111116,0.0,0.0,0.022222222222222233
10003788451485519421,稻田,116.218821,39.794857,110000,0.8571428571428572,0.0,0.0,0.17142857142857146
10003790578482729681,蒲黄榆,116.421698,39.865675,110000,0.18181818181818188,0.3333333333333333,0.3333333333333333,0.30303030303030304
10003790578482729681,蒲黄榆,116.423558,39.865682,110000,0.9411764705882351,0.3333333333333333,0.3333333333333333,0.45490196078431366
10003804872639625821,菜市口,116.374454,39.88931,110000,1.2268907563025209,0.3333333333333333,0.0,0.4453781512605042
10003806663336090681,丰台站,116.304055,39.850956,110000,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.3282051282051282
10003806663336090681,丰台站,116.304499,39.850238,110000,0.5000000000000002,0.3333333333333333,0.3333333333333333,0.3666666666666667
10003814087832296661,小红门,116.459249,39.827982,110000,0.33333333333333326,0.0,0.0,0.06666666666666665
10003818583144010211,大葆台,116.291653,39.807737,110000,0.7142857142857144,0.0,0.0,0.14285714285714288
10003823970546963521,望京东,116.487121,40.00318,110000,1.0000000000000002,0.0,0.0,0.20000000000000007
10003843565902645431,西二旗,116.306184,40.053037,110000,1.5277777777777777,0.3333333333333333,0.0,0.5055555555555555
